img_id,img_width,img_height,img_file,cat_id,cat_name,supercategory,ann_id,x,y,width,height,area
656,3024,4032,batch_15/000055.jpg,42,Crisp packet,Plastic bag & wrapper,2117,981.0,1718.0,1452.0,1177.0,1464271.0
656,3024,4032,batch_15/000055.jpg,57,Styrofoam piece,Styrofoam piece,2118,2004.0,2194.0,161.0,140.0,13521.5
657,3024,4032,batch_15/000056.jpg,5,Clear plastic bottle,Bottle,2119,706.0,478.0,1270.0,887.0,742189.0
657,3024,4032,batch_15/000056.jpg,33,Normal paper,Paper,2120,1176.0,1375.0,266.0,354.0,60954.0
657,3024,4032,batch_15/000056.jpg,36,Plastic film,Plastic bag & wrapper,2121,1101.0,2551.0,652.0,611.0,192691.5
657,3024,4032,batch_15/000056.jpg,39,Other plastic wrapper,Plastic bag & wrapper,2122,951.0,3250.0,265.0,636.0,122738.0
657,3024,4032,batch_15/000056.jpg,29,Other plastic,Other plastic,2123,475.0,3294.0,478.0,543.0,90950.5
658,3024,4032,batch_15/000057.jpg,5,Clear plastic bottle,Bottle,2124,938.0,1725.0,1485.0,982.0,837692.5
658,3024,4032,batch_15/000057.jpg,7,Plastic bottle cap,Bottle cap,2125,938.5,1749.0,171.0,226.0,17799.5
659,3024,4032,batch_15/000058.jpg,14,Other carton,Carton,2126,1459.493,1836.7639,494.0,851.5556999999999,373799.49336114
659,3024,4032,batch_15/000058.jpg,36,Plastic film,Plastic bag & wrapper,2127,1735.0,1782.4584,204.0,137.0,18333.0
660,3024,4032,batch_15/000059.jpg,55,Plastic straw,Straw,2128,1477.0,652.0,724.0,2416.0,183403.0
661,1536,2048,batch_15/000060.jpg,55,Plastic straw,Straw,2129,724.0,785.0,39.0,897.0,20159.5
662,1536,2048,batch_15/000061.jpg,49,Plastic utensils,Plastic utensils,2130,714.0,535.0,173.0,660.0,33101.0
663,2048,1536,batch_15/000062.jpg,5,Clear plastic bottle,Bottle,2131,624.0,121.0,324.0,93.0,21396.5
663,2048,1536,batch_15/000062.jpg,36,Plastic film,Plastic bag & wrapper,2132,1116.0,967.0,594.0,567.0,205172.0
663,2048,1536,batch_15/000062.jpg,58,Unlabeled litter,Unlabeled litter,2133,1179.0,871.0,62.0,36.0,1363.5
664,3264,2448,batch_15/000063.jpg,8,Metal bottle cap,Bottle cap,2134,1719.0,1335.0,129.0,101.0,9710.5
664,3264,2448,batch_15/000063.jpg,29,Other plastic,Other plastic,2135,1342.0,845.0,75.0,66.0,1771.0
665,4032,3024,batch_15/000064.jpg,46,Foam food container,Plastic container,2136,1536.0,1156.0,1133.0,872.0,596556.0
665,4032,3024,batch_15/000064.jpg,29,Other plastic,Other plastic,2137,1168.0,967.0,83.0,115.0,2642.5
665,4032,3024,batch_15/000064.jpg,59,Cigarette,Cigarette,2138,3364.0,720.0,39.0,79.0,1995.5
665,4032,3024,batch_15/000064.jpg,58,Unlabeled litter,Unlabeled litter,2139,2682.0,691.0,71.0,38.0,2011.5
665,4032,3024,batch_15/000064.jpg,58,Unlabeled litter,Unlabeled litter,2140,1868.0,752.0,50.0,65.0,1652.5
665,4032,3024,batch_15/000064.jpg,29,Other plastic,Other plastic,2141,3159.0,1533.0,73.0,57.0,1879.0
665,4032,3024,batch_15/000064.jpg,58,Unlabeled litter,Unlabeled litter,2142,0.0,927.0,60.0,37.0,1629.0
665,4032,3024,batch_15/000064.jpg,29,Other plastic,Other plastic,2143,918.0,821.0,212.0,58.0,2283.5
666,4032,3024,batch_15/000065.jpg,12,Drink can,Can,2144,1861.0,1405.0,554.0,709.0,279392.5
666,4032,3024,batch_15/000065.jpg,55,Plastic straw,Straw,2145,2179.0,1519.0,463.0,62.0,17625.5
666,4032,3024,batch_15/000065.jpg,50,Pop tab,Pop tab,2146,2124.0,1508.0,92.0,85.0,6520.5
666,4032,3024,batch_15/000065.jpg,29,Other plastic,Other plastic,2147,2700.0,1121.0,118.0,150.0,7274.0
667,4032,3024,batch_15/000066.jpg,49,Plastic utensils,Plastic utensils,2148,2179.0,1240.0,730.0,1035.0,110430.5
667,4032,3024,batch_15/000066.jpg,29,Other plastic,Other plastic,2149,288.0,292.0,93.0,59.0,3231.0
667,4032,3024,batch_15/000066.jpg,9,Broken glass,Broken glass,2150,96.0,1629.0,85.0,87.0,4189.5
667,4032,3024,batch_15/000066.jpg,9,Broken glass,Broken glass,2151,805.0,2545.0,31.0,37.0,844.0
667,4032,3024,batch_15/000066.jpg,9,Broken glass,Broken glass,2152,3414.0,2708.0,46.0,37.0,1164.0
667,4032,3024,batch_15/000066.jpg,9,Broken glass,Broken glass,2153,3945.0,67.0,28.0,31.0,614.5
667,4032,3024,batch_15/000066.jpg,9,Broken glass,Broken glass,2154,847.0,2018.0,59.0,65.0,2109.5
667,4032,3024,batch_15/000066.jpg,29,Other plastic,Other plastic,2155,1351.0,268.0,86.0,63.0,3034.0
668,1536,2048,batch_15/000067.jpg,8,Metal bottle cap,Bottle cap,2156,704.0,1282.0476,156.0,155.0,18403.5
669,1536,2048,batch_15/000068.jpg,8,Metal bottle cap,Bottle cap,2157,582.0,949.0,228.0,216.0,38285.0
670,1536,2048,batch_15/000069.jpg,55,Plastic straw,Straw,2158,474.0,452.0,429.0,1306.0,42753.0
671,1536,2048,batch_15/000070.jpg,55,Plastic straw,Straw,2159,405.0,1118.0,835.0,83.0,20152.5
672,2448,3264,batch_15/000071.jpg,5,Clear plastic bottle,Bottle,2160,987.7916,853.38885,257.0,399.9999499999999,67007.99519999998
672,2448,3264,batch_15/000071.jpg,7,Plastic bottle cap,Bottle cap,2161,728.5416,2579.1182,86.0,89.0,6039.0
672,2448,3264,batch_15/000071.jpg,58,Unlabeled litter,Unlabeled litter,2162,1039.6527,1733.0521,63.0,209.0,3006.0
672,2448,3264,batch_15/000071.jpg,58,Unlabeled litter,Unlabeled litter,2163,1231.6527,2279.559,56.0,81.0,1900.0
673,1536,2048,batch_15/000072.jpg,5,Clear plastic bottle,Bottle,2164,559.0,954.0,489.0,256.0,62999.5
673,1536,2048,batch_15/000072.jpg,5,Clear plastic bottle,Bottle,2165,149.0,1136.0,333.0,387.0,59115.5
674,1536,2048,batch_15/000073.jpg,22,Foam cup,Cup,2166,670.0,915.0,298.0,307.0,53888.0
674,1536,2048,batch_15/000073.jpg,38,Garbage bag,Plastic bag & wrapper,2167,0.0,1.0,533.0,604.0,83079.5
674,1536,2048,batch_15/000073.jpg,38,Garbage bag,Plastic bag & wrapper,2168,0.0,1154.0,301.0,352.0,55616.0
675,2048,1536,batch_15/000074.jpg,39,Other plastic wrapper,Plastic bag & wrapper,2169,942.0,820.0,257.0,157.0,21183.0
675,2048,1536,batch_15/000074.jpg,36,Plastic film,Plastic bag & wrapper,2170,1192.0,420.0,279.0,200.0,30413.0
676,1536,2048,batch_15/000075.jpg,36,Plastic film,Plastic bag & wrapper,2171,564.8,747.60004,377.0,484.0000600000001,90907.00918000002
676,1536,2048,batch_15/000075.jpg,36,Plastic film,Plastic bag & wrapper,2172,507.8,1308.6,325.99999999999994,408.0,57227.0
677,2048,1536,batch_15/000076.jpg,12,Drink can,Can,2173,1274.3958,792.31946,334.0,249.00004,51543.50634
677,2048,1536,batch_15/000076.jpg,34,Paper bag,Paper bag,2174,1222.4574,1022.7329,411.0,418.0,124124.0
677,2048,1536,batch_15/000076.jpg,50,Pop tab,Pop tab,2175,1578.1875,950.5511,32.0,43.0,271.5
677,2048,1536,batch_15/000076.jpg,21,Disposable plastic cup,Cup,2176,114.53978,524.4602,245.00002,245.0,24809.002080000002
677,2048,1536,batch_15/000076.jpg,33,Normal paper,Paper,2177,0.5426178,631.0057,601.9999822,260.0,60066.497027199985
677,2048,1536,batch_15/000076.jpg,33,Normal paper,Paper,2178,53.545456,826.09656,344.000014,289.2727400000001,44561.17383909041
678,2048,1536,batch_15/000077.jpg,20,Paper cup,Cup,2179,918.5455,449.33524,768.2726,876.81806,474623.776631743
678,2048,1536,batch_15/000077.jpg,27,Plastic lid,Lid,2180,847.18463,118.82386,922.9999700000001,389.99999,299289.9763800006
679,2448,3264,batch_15/000078.jpg,12,Drink can,Can,2181,665.0,1203.0,580.0,795.0,300423.0
679,2448,3264,batch_15/000078.jpg,55,Plastic straw,Straw,2182,1021.0,1168.5,134.0,333.0,12928.0
679,2448,3264,batch_15/000078.jpg,4,Other plastic bottle,Bottle,2183,1104.0,1200.0,374.0,490.0,107151.5
679,2448,3264,batch_15/000078.jpg,34,Paper bag,Paper bag,2184,313.0,1693.5,855.0,728.0,258554.0
679,2448,3264,batch_15/000078.jpg,34,Paper bag,Paper bag,2185,387.0,2187.0,579.0,566.0,200015.5
679,2448,3264,batch_15/000078.jpg,34,Paper bag,Paper bag,2186,1311.0,-0.5,286.0,589.0,64399.0
680,2448,3264,batch_15/000079.jpg,39,Other plastic wrapper,Plastic bag & wrapper,2187,926.3471999999999,1661.3298,541.9999700000001,636.0,110884.99352000002
681,1536,2048,batch_15/000080.jpg,55,Plastic straw,Straw,2188,586.0,652.0,284.0,662.0,15475.0
681,1536,2048,batch_15/000080.jpg,55,Plastic straw,Straw,2189,764.0,937.0,240.0,662.0,13295.5
681,1536,2048,batch_15/000080.jpg,59,Cigarette,Cigarette,2190,92.0,1016.0,60.0,145.0,3678.0
682,1536,2048,batch_15/000081.jpg,39,Other plastic wrapper,Plastic bag & wrapper,2191,837.0,893.0,152.0,174.0,21238.5
683,1536,2048,batch_15/000082.jpg,33,Normal paper,Paper,2192,598.0,971.0,149.0,184.0,14125.0
684,1536,2048,batch_15/000083.jpg,20,Paper cup,Cup,2193,398.0,593.0,832.0,756.0,469191.5
685,3264,2448,batch_15/000084.jpg,6,Glass bottle,Bottle,2194,1059.0,699.0,344.0,1194.0,306690.0
685,3264,2448,batch_15/000084.jpg,6,Glass bottle,Bottle,2195,1632.0,301.0,427.0,1272.0,326558.5
685,3264,2448,batch_15/000084.jpg,31,Tissues,Paper,2196,1570.0,1215.0,578.0,426.0,83949.0
686,2448,3264,batch_2/000000.JPG,4,Other plastic bottle,Bottle,2198,962.0,1152.0,478.0,871.0,314528.0
686,2448,3264,batch_2/000000.JPG,7,Plastic bottle cap,Bottle cap,2199,1045.0,1151.0,126.0,65.0,3125.5
687,2448,3264,batch_2/000001.JPG,6,Glass bottle,Bottle,2200,815.0,369.0,428.0,214.0,67951.0
687,2448,3264,batch_2/000001.JPG,6,Glass bottle,Bottle,2201,1189.0,2344.0,172.0,387.0,50230.5
687,2448,3264,batch_2/000001.JPG,39,Other plastic wrapper,Plastic bag & wrapper,2202,1582.0,474.0,165.0,97.0,9654.0
688,3264,2448,batch_2/000003.JPG,45,Disposable food container,Plastic container,2203,690.0,229.0,1191.0,801.0,646722.0
688,3264,2448,batch_2/000003.JPG,39,Other plastic wrapper,Plastic bag & wrapper,2204,2069.0,804.0,702.0,572.0,204561.0
689,2448,3264,batch_2/000005.JPG,42,Crisp packet,Plastic bag & wrapper,2205,330.0,769.0,1160.0,1110.0,652220.0
689,2448,3264,batch_2/000005.JPG,39,Other plastic wrapper,Plastic bag & wrapper,2206,732.0,1191.0,1422.0,1383.0,961491.0
689,2448,3264,batch_2/000005.JPG,38,Garbage bag,Plastic bag & wrapper,2207,848.0,1983.0,1276.0,1155.0,481815.5
689,2448,3264,batch_2/000005.JPG,33,Normal paper,Paper,2208,941.0,2269.0,749.0,618.0,290151.0
689,2448,3264,batch_2/000005.JPG,14,Other carton,Carton,2209,806.0,1591.0,826.0,492.0,54788.5
689,2448,3264,batch_2/000005.JPG,18,Meal carton,Carton,2210,22.0,1565.0,1014.0,1609.0,980115.0
689,2448,3264,batch_2/000005.JPG,36,Plastic film,Plastic bag & wrapper,2211,454.0,1859.0,401.0,935.0,213815.5
690,2448,3264,batch_2/000006.JPG,42,Crisp packet,Plastic bag & wrapper,2212,1265.0,1387.0,524.0,608.0,241543.5
691,2448,3264,batch_2/000007.JPG,12,Drink can,Can,2213,1197.0,1672.0,193.0,275.0,44266.0
691,2448,3264,batch_2/000007.JPG,59,Cigarette,Cigarette,2391,848.0,1664.0,46.0,62.0,1174.0
691,2448,3264,batch_2/000007.JPG,59,Cigarette,Cigarette,2392,1384.0,1592.0,60.0,32.0,1376.0
692,2448,3264,batch_2/000008.JPG,14,Other carton,Carton,2214,431.0,882.0,1162.0,1116.0,799133.0
692,2448,3264,batch_2/000008.JPG,14,Other carton,Carton,2215,1173.0,1398.0,753.0,719.0,258528.0
693,2448,3264,batch_2/000009.JPG,20,Paper cup,Cup,2216,584.0,679.0,737.0,1089.0,579122.0
693,2448,3264,batch_2/000009.JPG,20,Paper cup,Cup,2217,1753.0,699.0,525.0,584.0,209530.5
693,2448,3264,batch_2/000009.JPG,27,Plastic lid,Lid,2218,576.0,471.0,760.0,655.0,380253.0
693,2448,3264,batch_2/000009.JPG,27,Plastic lid,Lid,2219,1729.0,425.0,615.0,366.0,177599.5
693,2448,3264,batch_2/000009.JPG,56,Paper straw,Straw,2220,757.0,1.0,255.0,1038.0,78537.5
694,3264,2448,batch_2/000010.JPG,27,Plastic lid,Lid,2221,1374.0,1308.0,428.0,361.0,119093.0
694,3264,2448,batch_2/000010.JPG,45,Disposable food container,Plastic container,2222,1862.0,1467.0,489.0,501.0,186076.0
694,3264,2448,batch_2/000010.JPG,36,Plastic film,Plastic bag & wrapper,2223,1864.0,1465.0,502.0,408.0,152140.0
694,3264,2448,batch_2/000010.JPG,58,Unlabeled litter,Unlabeled litter,2224,1416.0,1356.0,483.0,421.0,68518.0
695,2448,3264,batch_2/000012.JPG,18,Meal carton,Carton,2225,1135.0,1097.0,253.0,296.0,43125.0
696,2448,3264,batch_2/000013.JPG,39,Other plastic wrapper,Plastic bag & wrapper,2226,1047.0,1312.0,312.0,339.0,52376.0
696,2448,3264,batch_2/000013.JPG,59,Cigarette,Cigarette,2485,1012.0,1082.0,42.0,30.0,474.0
697,2448,3264,batch_2/000015.JPG,14,Other carton,Carton,2227,1239.0,1706.0,479.0,338.0,98012.0
698,2448,3264,batch_2/000016.JPG,42,Crisp packet,Plastic bag & wrapper,2228,1087.0,1476.0,471.0,478.0,145423.5
699,2448,3264,batch_2/000017.JPG,32,Wrapping paper,Paper,2229,814.0,1873.0,341.0,424.0,94631.0
700,2448,3264,batch_2/000018.JPG,5,Clear plastic bottle,Bottle,2230,989.0,733.0,124.0,50.0,3939.0
701,3264,2448,batch_2/000019.JPG,5,Clear plastic bottle,Bottle,2231,1633.0,920.0,109.0,41.0,3584.5
702,3264,2448,batch_2/000020.JPG,39,Other plastic wrapper,Plastic bag & wrapper,2232,1754.0,1042.0,216.0,143.0,22104.5
703,2448,3264,batch_2/000021.JPG,21,Disposable plastic cup,Cup,2233,747.0,815.0,851.0,1065.0,546617.0
703,2448,3264,batch_2/000021.JPG,27,Plastic lid,Lid,2234,729.0,603.0,910.0,695.0,494390.0
703,2448,3264,batch_2/000021.JPG,55,Plastic straw,Straw,2235,948.0,323.0,304.0,890.0,49795.0
704,2448,3264,batch_2/000022.JPG,7,Plastic bottle cap,Bottle cap,2236,1225.0,1717.0,29.0,29.0,625.5
704,2448,3264,batch_2/000022.JPG,25,Food waste,Food waste,2237,1346.0,1183.0,52.0,54.0,2242.0
704,2448,3264,batch_2/000022.JPG,58,Unlabeled litter,Unlabeled litter,2238,1227.0,1131.0,47.0,105.0,1913.5
704,2448,3264,batch_2/000022.JPG,33,Normal paper,Paper,2239,1514.0,1725.0,45.0,24.0,674.5
705,3264,2448,batch_2/000023.JPG,42,Crisp packet,Plastic bag & wrapper,2240,1549.0,1081.0,428.0,236.0,77085.5
705,3264,2448,batch_2/000023.JPG,42,Crisp packet,Plastic bag & wrapper,2241,1901.0,1060.0,349.0,234.0,41005.0
705,3264,2448,batch_2/000023.JPG,38,Garbage bag,Plastic bag & wrapper,2242,1143.0,751.0,1344.0,699.0,774978.5
706,2448,3264,batch_2/000024.JPG,8,Metal bottle cap,Bottle cap,2243,450.0,2373.0,267.0,242.0,49910.0
706,2448,3264,batch_2/000024.JPG,8,Metal bottle cap,Bottle cap,2244,720.0,1367.0,162.0,103.0,13194.0
706,2448,3264,batch_2/000024.JPG,6,Glass bottle,Bottle,2245,1340.0,166.0,602.0,2208.0,940412.0
706,2448,3264,batch_2/000024.JPG,6,Glass bottle,Bottle,2246,1055.0,1.0,403.0,1615.0,450463.5
707,2448,3264,batch_2/000025.JPG,6,Glass bottle,Bottle,2247,1135.0,1366.0,177.0,441.0,56179.0
707,2448,3264,batch_2/000025.JPG,58,Unlabeled litter,Unlabeled litter,2248,1817.0,2297.0,84.0,79.0,3274.5
708,3264,2448,batch_2/000026.JPG,12,Drink can,Can,2249,424.0,1378.0,144.0,129.0,13840.0
708,3264,2448,batch_2/000026.JPG,20,Paper cup,Cup,2250,720.0,915.0,171.0,139.0,13887.5
708,3264,2448,batch_2/000026.JPG,58,Unlabeled litter,Unlabeled litter,2251,1973.0,957.0,134.0,128.0,11039.0
708,3264,2448,batch_2/000026.JPG,58,Unlabeled litter,Unlabeled litter,2252,3194.0,964.0,69.0,94.0,3734.0
708,3264,2448,batch_2/000026.JPG,58,Unlabeled litter,Unlabeled litter,2253,3147.0,999.0,84.0,86.0,3996.5
708,3264,2448,batch_2/000026.JPG,42,Crisp packet,Plastic bag & wrapper,2254,2617.0,907.0,278.0,180.0,24360.5
709,3264,2448,batch_2/000027.JPG,12,Drink can,Can,2255,43.0,1291.0,283.0,260.0,51450.0
709,3264,2448,batch_2/000027.JPG,12,Drink can,Can,2256,744.0,1380.0,223.0,380.0,73041.5
709,3264,2448,batch_2/000027.JPG,12,Drink can,Can,2257,1406.0,2071.0,377.0,376.0,96326.5
709,3264,2448,batch_2/000027.JPG,12,Drink can,Can,2258,2299.0,1578.0,339.0,316.0,71468.5
709,3264,2448,batch_2/000027.JPG,12,Drink can,Can,2259,2791.0,1391.0,377.0,282.0,68964.5
710,2448,3264,batch_2/000029.JPG,12,Drink can,Can,2260,1084.0,1784.0,247.0,368.0,65083.5
710,2448,3264,batch_2/000029.JPG,12,Drink can,Can,2261,1139.0,924.0,317.0,220.0,45490.5
711,2448,3264,batch_2/000031.JPG,46,Foam food container,Plastic container,2262,1344.0,1957.0,344.0,290.0,53435.5
712,2448,3264,batch_2/000032.JPG,46,Foam food container,Plastic container,2263,616.0,1355.0,988.0,1211.0,682111.5
712,2448,3264,batch_2/000032.JPG,31,Tissues,Paper,2264,579.0,1947.0,835.0,584.0,294702.5
713,2448,3264,batch_2/000033.JPG,12,Drink can,Can,2265,704.0,1692.0,186.0,165.0,16666.5
713,2448,3264,batch_2/000033.JPG,58,Unlabeled litter,Unlabeled litter,2266,1307.0,2136.0,48.0,45.0,1459.5
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2393,32.0,2710.0,32.0,48.0,630.0
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2394,196.0,2476.0,18.0,60.0,714.0
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2395,274.0,2344.0,58.0,64.0,990.0
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2396,500.0,2120.0,36.0,22.0,436.0
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2397,668.0,2170.0,36.0,54.0,906.0
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2398,956.0,1716.0,34.0,10.0,260.0
713,2448,3264,batch_2/000033.JPG,59,Cigarette,Cigarette,2399,188.0,724.0,30.0,30.0,378.0
714,2448,3264,batch_2/000034.JPG,6,Glass bottle,Bottle,2267,669.0,536.0,151.0,475.0,45653.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2400,890.0,620.0,76.0,64.0,1214.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2401,890.0,616.0,62.0,26.0,938.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2402,944.0,584.0,66.0,26.0,1180.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2403,546.0,1146.0,76.0,54.0,1876.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2404,1552.0,1242.0,28.0,74.0,1684.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2405,1612.0,1216.0,28.0,62.0,1044.0
714,2448,3264,batch_2/000034.JPG,59,Cigarette,Cigarette,2406,1510.0,34.0,28.0,50.0,864.0
715,2448,3264,batch_2/000035.JPG,12,Drink can,Can,2268,1395.0,1281.0,753.0,606.0,258465.0
715,2448,3264,batch_2/000035.JPG,12,Drink can,Can,2269,345.0,1868.0,905.0,654.0,388417.5
715,2448,3264,batch_2/000035.JPG,39,Other plastic wrapper,Plastic bag & wrapper,2270,271.0,1429.0,669.0,567.0,160247.0
715,2448,3264,batch_2/000035.JPG,36,Plastic film,Plastic bag & wrapper,2271,0.0,1544.0,357.0,584.0,95678.5
715,2448,3264,batch_2/000035.JPG,14,Other carton,Carton,2272,1.0,1951.0,336.0,442.0,83614.5
716,2448,3264,batch_2/000036.JPG,5,Clear plastic bottle,Bottle,2273,1756.0,2166.0,191.0,357.0,41221.5
716,2448,3264,batch_2/000036.JPG,59,Cigarette,Cigarette,2407,1402.0,1634.0,12.0,32.0,320.0
717,2448,3264,batch_2/000037.JPG,5,Clear plastic bottle,Bottle,2274,1161.0,1532.0,152.0,320.0,28616.0
717,2448,3264,batch_2/000037.JPG,58,Unlabeled litter,Unlabeled litter,2275,1784.0,707.0,41.0,21.0,444.5
718,2448,3264,batch_2/000038.JPG,21,Disposable plastic cup,Cup,2276,1626.0,1571.0,224.0,188.0,27147.5
718,2448,3264,batch_2/000038.JPG,29,Other plastic,Other plastic,2277,1332.0,926.0,37.0,28.0,853.5
718,2448,3264,batch_2/000038.JPG,59,Cigarette,Cigarette,2408,710.0,334.0,48.0,18.0,530.0
718,2448,3264,batch_2/000038.JPG,59,Cigarette,Cigarette,2409,370.0,576.0,28.0,28.0,294.0
719,2448,3264,batch_2/000039.JPG,12,Drink can,Can,2278,1069.0,1403.0,202.0,220.0,24356.0
719,2448,3264,batch_2/000039.JPG,58,Unlabeled litter,Unlabeled litter,2279,1238.0,730.0,79.0,78.0,3808.0
720,2448,3264,batch_2/000040.JPG,21,Disposable plastic cup,Cup,2280,1336.0,1016.0,115.0,86.0,5451.5
721,2448,3264,batch_2/000041.JPG,12,Drink can,Can,2281,1558.0,1781.0,149.0,206.0,22603.0
721,2448,3264,batch_2/000041.JPG,50,Pop tab,Pop tab,2282,1592.0,1924.0,38.0,31.0,802.5
722,2448,3264,batch_2/000042.JPG,12,Drink can,Can,2283,954.0,1910.0,288.0,384.0,72418.0
722,2448,3264,batch_2/000042.JPG,59,Cigarette,Cigarette,2410,810.0,2618.0,22.0,46.0,830.0
723,2448,3264,batch_2/000043.JPG,12,Drink can,Can,2284,1046.0,1277.0,221.0,121.0,14074.0
723,2448,3264,batch_2/000043.JPG,12,Drink can,Can,2285,1264.0,1228.0,161.0,190.0,18252.0
724,2448,3264,batch_2/000044.JPG,5,Clear plastic bottle,Bottle,2286,1817.0,1298.0,285.0,80.0,18431.0
724,2448,3264,batch_2/000044.JPG,7,Plastic bottle cap,Bottle cap,2287,1817.0,1322.0,20.0,36.0,581.5
724,2448,3264,batch_2/000044.JPG,59,Cigarette,Cigarette,2411,484.0,1254.0,18.0,20.0,262.0
725,2448,3264,batch_2/000046.JPG,12,Drink can,Can,2288,1000.0,1594.0,215.0,94.0,15882.5
726,2448,3264,batch_2/000047.JPG,20,Paper cup,Cup,2289,682.0,2467.0,403.0,294.0,75104.0
726,2448,3264,batch_2/000047.JPG,12,Drink can,Can,2290,1712.0,423.0,90.0,83.0,4343.0
727,2448,3264,batch_2/000048.JPG,12,Drink can,Can,2291,1233.0,1519.0,219.0,279.0,43599.0
727,2448,3264,batch_2/000048.JPG,50,Pop tab,Pop tab,2292,1237.0,1749.0,38.0,42.0,1100.5
727,2448,3264,batch_2/000048.JPG,58,Unlabeled litter,Unlabeled litter,2293,1839.0,1536.0,67.0,207.0,7768.5
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2412,190.0,2806.0,44.0,70.0,1664.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2413,346.0,1128.0,24.0,42.0,618.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2414,386.0,1354.0,28.0,34.0,566.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2415,350.0,494.0,38.0,10.0,304.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2416,416.0,534.0,16.0,30.0,336.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2417,376.0,606.0,26.0,14.0,284.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2418,444.0,708.0,18.0,34.0,446.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2419,286.0,980.0,34.0,26.0,338.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2420,626.0,696.0,48.0,22.0,444.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2421,600.0,462.0,38.0,22.0,358.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2422,772.0,400.0,30.0,20.0,256.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2423,910.0,316.0,44.0,10.0,374.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2424,800.0,254.0,26.0,10.0,202.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2425,878.0,150.0,32.0,18.0,248.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2426,912.0,282.0,36.0,20.0,336.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2427,878.0,198.0,34.0,22.0,346.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2428,916.0,154.0,28.0,16.0,224.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2429,1192.0,472.0,24.0,34.0,424.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2430,1142.0,398.0,34.0,22.0,360.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2431,1148.0,332.0,32.0,20.0,302.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2432,1322.0,430.0,28.0,28.0,352.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2433,1472.0,626.0,28.0,30.0,322.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2434,1590.0,1794.0,44.0,60.0,1078.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2435,1896.0,1646.0,32.0,44.0,880.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2436,1390.0,1822.0,48.0,38.0,882.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2437,1678.0,1692.0,32.0,40.0,616.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2438,1678.0,1868.0,28.0,24.0,322.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2439,1396.0,396.0,10.0,28.0,252.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2440,1380.0,438.0,30.0,20.0,282.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2441,1188.0,414.0,22.0,24.0,252.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2442,66.0,834.0,38.0,16.0,440.0
727,2448,3264,batch_2/000048.JPG,59,Cigarette,Cigarette,2443,360.0,1378.0,34.0,50.0,722.0
